iucn_sid,sciname,worms_name,mapped,assessment_id,scientific_name,iucn_category,iucn_category_code,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,subpopulation_name,infra_name,species,subpopulation,infrarank,pop_trend_desc,pop_trend_code
22696901,phalacrocorax punctatus,phalacrocorax punctatus,TRUE,132595311,Phalacrocorax punctatus,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,punctatus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
22696907,phalacrocorax featherstoni,phalacrocorax featherstoni,TRUE,132595530,Phalacrocorax featherstoni,Endangered,EN,ANIMALIA,CHORDATA,AVES,SULIFORMES,PHALACROCORACIDAE,Phalacrocorax,featherstoni,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697590,pelecanus onocrotalus,pelecanus onocrotalus,TRUE,177120498,Pelecanus onocrotalus,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,onocrotalus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
22697619,pelecanus thagus,pelecanus thagus,TRUE,132596827,Pelecanus thagus,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,thagus,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697724,fregata magnificens,fregata magnificens,TRUE,168982712,Fregata magnificens,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,magnificens,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697728,fregata aquila,fregata aquila,TRUE,132597828,Fregata aquila,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,aquila,NA,NA,TRUE,FALSE,FALSE,Stable,2
22697733,fregata minor,fregata minor,TRUE,163770613,Fregata minor,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,minor,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697738,fregata ariel,fregata ariel,TRUE,132598822,Fregata ariel,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,ariel,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697742,fregata andrewsi,fregata andrewsi,TRUE,210923623,Fregata andrewsi,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,andrewsi,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697748,aptenodytes patagonicus,aptenodytes patagonicus,TRUE,184637776,Aptenodytes patagonicus,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Aptenodytes,patagonicus,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697752,aptenodytes forsteri,aptenodytes forsteri,TRUE,157658053,Aptenodytes forsteri,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Aptenodytes,forsteri,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697755,pygoscelis papua,pygoscelis papua,TRUE,157664581,Pygoscelis papua,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Pygoscelis,papua,NA,NA,TRUE,FALSE,FALSE,Stable,2
22697758,pygoscelis adeliae,pygoscelis adeliae,TRUE,157660553,Pygoscelis adeliae,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Pygoscelis,adeliae,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697761,pygoscelis antarcticus,pygoscelis antarcticus,TRUE,184807209,Pygoscelis antarcticus,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Pygoscelis,antarcticus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697776,eudyptes pachyrhynchus,eudyptes pachyrhynchus,TRUE,182279725,Eudyptes pachyrhynchus,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Eudyptes,pachyrhynchus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697782,eudyptes robustus,eudyptes robustus,TRUE,132602343,Eudyptes robustus,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Eudyptes,robustus,NA,NA,TRUE,FALSE,FALSE,Stable,2
22697789,eudyptes sclateri,eudyptes sclateri,TRUE,131879000,Eudyptes sclateri,Endangered,EN,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Eudyptes,sclateri,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697793,eudyptes chrysolophus,eudyptes chrysolophus,TRUE,184720991,Eudyptes chrysolophus,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Eudyptes,chrysolophus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697797,eudyptes schlegeli,eudyptes schlegeli,TRUE,210894343,Eudyptes schlegeli,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Eudyptes,schlegeli,NA,NA,TRUE,FALSE,FALSE,Unknown,3
22697800,megadyptes antipodes,megadyptes antipodes,TRUE,182703046,Megadyptes antipodes,Endangered,EN,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Megadyptes,antipodes,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697805,eudyptula minor,eudyptula minor,TRUE,202126091,Eudyptula minor,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Eudyptula,minor,NA,NA,TRUE,FALSE,FALSE,Stable,2
22697810,spheniscus demersus,spheniscus demersus,TRUE,256021744,Spheniscus demersus,Critically Endangered,CR,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Spheniscus,demersus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697817,spheniscus humboldti,spheniscus humboldti,TRUE,182714418,Spheniscus humboldti,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Spheniscus,humboldti,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697822,spheniscus magellanicus,spheniscus magellanicus,TRUE,157428850,Spheniscus magellanicus,Least Concern,LC,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Spheniscus,magellanicus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697825,spheniscus mendiculus,spheniscus mendiculus,TRUE,182729677,Spheniscus mendiculus,Endangered,EN,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Spheniscus,mendiculus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697829,gavia stellata,gavia stellata,TRUE,131942584,Gavia stellata,Least Concern,LC,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,stellata,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697834,gavia arctica,gavia arctica,TRUE,132606505,Gavia arctica,Least Concern,LC,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,arctica,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697839,gavia pacifica,gavia pacifica,TRUE,132607134,Gavia pacifica,Least Concern,LC,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,pacifica,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697842,gavia immer,gavia immer,TRUE,132607418,Gavia immer,Least Concern,LC,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,immer,NA,NA,TRUE,FALSE,FALSE,Stable,2
22697847,gavia adamsii,gavia adamsii,TRUE,132607949,Gavia adamsii,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,GAVIIFORMES,GAVIIDAE,Gavia,adamsii,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697852,macronectes giganteus,macronectes giganteus,TRUE,132608499,Macronectes giganteus,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Macronectes,giganteus,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697859,macronectes halli,macronectes halli,TRUE,132609000,Macronectes halli,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Macronectes,halli,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697866,fulmarus glacialis,fulmarus glacialis,TRUE,132609419,Fulmarus glacialis,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Fulmarus,glacialis,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697870,fulmarus glacialoides,fulmarus glacialoides,TRUE,132609920,Fulmarus glacialoides,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Fulmarus,glacialoides,NA,NA,TRUE,FALSE,FALSE,Stable,2
22697875,thalassoica antarctica,thalassoica antarctica,TRUE,132610289,Thalassoica antarctica,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Thalassoica,antarctica,NA,NA,TRUE,FALSE,FALSE,Stable,2
22697879,daption capense,daption capense,TRUE,132610612,Daption capense,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Daption,capense,NA,NA,TRUE,FALSE,FALSE,Stable,2
22697885,pagodroma nivea,pagodroma nivea,TRUE,132611127,Pagodroma nivea,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pagodroma,nivea,NA,NA,TRUE,FALSE,FALSE,Stable,2
22697888,aphrodroma brevirostris,aphrodroma brevirostris,TRUE,132611455,Aphrodroma brevirostris,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Aphrodroma,brevirostris,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697896,pseudobulweria aterrima,pseudobulweria aterrima,TRUE,132611797,Pseudobulweria aterrima,Critically Endangered,CR,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria,aterrima,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697913,pseudobulweria becki,pseudobulweria becki,TRUE,132612218,Pseudobulweria becki,Critically Endangered,CR,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria,becki,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697925,pseudobulweria rostrata,pseudobulweria rostrata,TRUE,132612667,Pseudobulweria rostrata,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria,rostrata,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697935,pseudobulweria macgillivrayi,pseudobulweria macgillivrayi,TRUE,132613365,Pseudobulweria macgillivrayi,Critically Endangered,CR,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pseudobulweria,macgillivrayi,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697949,pterodroma axillaris,pterodroma axillaris,TRUE,132613763,Pterodroma axillaris,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,axillaris,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697954,pterodroma nigripennis,pterodroma nigripennis,TRUE,132614122,Pterodroma nigripennis,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,nigripennis,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697957,pterodroma cervicalis,pterodroma cervicalis,TRUE,132614556,Pterodroma cervicalis,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cervicalis,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697963,pterodroma inexpectata,pterodroma inexpectata,TRUE,132615071,Pterodroma inexpectata,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,inexpectata,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697967,pterodroma hypoleuca,pterodroma hypoleuca,TRUE,132615616,Pterodroma hypoleuca,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,hypoleuca,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697970,pterodroma leucoptera,pterodroma leucoptera,TRUE,132615952,Pterodroma leucoptera,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,leucoptera,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697975,pterodroma cookii,pterodroma cookii,TRUE,132616449,Pterodroma cookii,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cookii,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697984,pterodroma pycrofti,pterodroma pycrofti,TRUE,132616888,Pterodroma pycrofti,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,pycrofti,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22697987,pterodroma brevipes,pterodroma brevipes,TRUE,132617265,Pterodroma brevipes,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,brevipes,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22697990,pterodroma defilippiana,pterodroma defilippiana,TRUE,132617737,Pterodroma defilippiana,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,defilippiana,NA,NA,TRUE,FALSE,FALSE,Stable,2
22697997,pterodroma longirostris,pterodroma longirostris,TRUE,152684668,Pterodroma longirostris,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,longirostris,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698001,pterodroma alba,pterodroma alba,TRUE,183088698,Pterodroma alba,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,alba,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698005,pterodroma arminjoniana,pterodroma arminjoniana,TRUE,132618884,Pterodroma arminjoniana,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,arminjoniana,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698012,pterodroma heraldica,pterodroma heraldica,TRUE,132619211,Pterodroma heraldica,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,heraldica,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698017,pterodroma sandwichensis,pterodroma sandwichensis,TRUE,132378813,Pterodroma sandwichensis,Endangered,EN,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,sandwichensis,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698020,pterodroma phaeopygia,pterodroma phaeopygia,TRUE,132619647,Pterodroma phaeopygia,Critically Endangered,CR,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,phaeopygia,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698027,pterodroma neglecta,pterodroma neglecta,TRUE,132620272,Pterodroma neglecta,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,neglecta,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698030,pterodroma externa,pterodroma externa,TRUE,132620783,Pterodroma externa,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,externa,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698035,pterodroma baraui,pterodroma baraui,TRUE,132621225,Pterodroma baraui,Endangered,EN,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,baraui,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698039,pterodroma ultima,pterodroma ultima,TRUE,155656440,Pterodroma ultima,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,ultima,NA,NA,TRUE,FALSE,FALSE,Unknown,3
22698042,pterodroma solandri,pterodroma solandri,TRUE,210914793,Pterodroma solandri,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,solandri,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698049,pterodroma magentae,pterodroma magentae,TRUE,131879320,Pterodroma magentae,Critically Endangered,CR,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,magentae,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22698055,pterodroma lessonii,pterodroma lessonii,TRUE,132622621,Pterodroma lessonii,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,lessonii,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698062,pterodroma madeira,pterodroma madeira,TRUE,132622973,Pterodroma madeira,Endangered,EN,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,madeira,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698080,pterodroma mollis,pterodroma mollis,TRUE,132623309,Pterodroma mollis,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,mollis,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698084,pterodroma incerta,pterodroma incerta,TRUE,152715347,Pterodroma incerta,Endangered,EN,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,incerta,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698088,pterodroma cahow,pterodroma cahow,TRUE,132624115,Pterodroma cahow,Endangered,EN,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cahow,NA,NA,TRUE,FALSE,FALSE,Increasing,0
22698092,pterodroma hasitata,pterodroma hasitata,TRUE,132624510,Pterodroma hasitata,Endangered,EN,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,hasitata,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698097,pterodroma caribbaea,pterodroma caribbaea,TRUE,132625182,Pterodroma caribbaea,Critically Endangered,CR,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,caribbaea,NA,NA,TRUE,FALSE,FALSE,Unknown,3
22698102,halobaena caerulea,halobaena caerulea,TRUE,181599271,Halobaena caerulea,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Halobaena,caerulea,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698106,pachyptila vittata,pachyptila vittata,TRUE,132625918,Pachyptila vittata,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,vittata,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698114,pachyptila desolata,pachyptila desolata,TRUE,132626218,Pachyptila desolata,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,desolata,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698119,pachyptila belcheri,pachyptila belcheri,TRUE,132626620,Pachyptila belcheri,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,belcheri,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698124,pachyptila turtur,pachyptila turtur,TRUE,132626982,Pachyptila turtur,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,turtur,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698128,pachyptila crassirostris,pachyptila turtur,TRUE,132627340,Pachyptila crassirostris,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,crassirostris,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698132,bulweria bulwerii,bulweria bulwerii,TRUE,132627626,Bulweria bulwerii,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Bulweria,bulwerii,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698136,bulweria fallax,bulweria fallax,TRUE,132628433,Bulweria fallax,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Bulweria,fallax,NA,NA,TRUE,FALSE,FALSE,Unknown,3
22698140,procellaria aequinoctialis,procellaria aequinoctialis,TRUE,132628887,Procellaria aequinoctialis,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,aequinoctialis,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698150,procellaria parkinsoni,procellaria parkinsoni,TRUE,132629374,Procellaria parkinsoni,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,parkinsoni,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698155,procellaria westlandica,procellaria westlandica,TRUE,132629809,Procellaria westlandica,Endangered,EN,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,westlandica,NA,NA,TRUE,FALSE,FALSE,Unknown,3
22698159,procellaria cinerea,procellaria cinerea,TRUE,175348962,Procellaria cinerea,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,cinerea,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698172,calonectris leucomelas,calonectris leucomelas,TRUE,132630766,Calonectris leucomelas,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,leucomelas,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698175,ardenna pacifica,puffinus pacificus,TRUE,132631353,Ardenna pacifica,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,pacifica,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698182,ardenna bulleri,puffinus bulleri,TRUE,132632044,Ardenna bulleri,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,bulleri,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698188,ardenna carneipes,no match,TRUE,155469189,Ardenna carneipes,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,carneipes,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698195,ardenna creatopus,no match,TRUE,132633266,Ardenna creatopus,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,creatopus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
22698201,ardenna gravis,puffinus gravis,TRUE,168963992,Ardenna gravis,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,gravis,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698209,ardenna grisea,puffinus griseus,TRUE,154440143,Ardenna grisea,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,grisea,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698216,ardenna tenuirostris,puffinus tenuirostris,TRUE,132635686,Ardenna tenuirostris,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,tenuirostris,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698222,puffinus nativitatis,puffinus nativitatis,TRUE,132636216,Puffinus nativitatis,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,nativitatis,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698226,puffinus puffinus,puffinus puffinus,TRUE,132636603,Puffinus puffinus,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,puffinus,NA,NA,TRUE,FALSE,FALSE,Unknown,3
22698230,puffinus yelkouan,puffinus yelkouan,TRUE,132637221,Puffinus yelkouan,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,yelkouan,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698235,puffinus auricularis,puffinus auricularis,TRUE,132637811,Puffinus auricularis,Critically Endangered,CR,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,auricularis,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698246,puffinus opisthomelas,puffinus opisthomelas,TRUE,117364166,Puffinus opisthomelas,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,opisthomelas,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698249,puffinus gavia,puffinus gavia,TRUE,132638295,Puffinus gavia,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,gavia,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698252,puffinus huttoni,puffinus huttoni,TRUE,152719059,Puffinus huttoni,Endangered,EN,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,huttoni,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698267,puffinus persicus,puffinus persicus,TRUE,155532631,Puffinus persicus,Least Concern,LC,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,persicus,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698272,puffinus bannermani,no match,TRUE,132638930,Puffinus bannermani,Endangered,EN,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,bannermani,NA,NA,TRUE,FALSE,FALSE,Decreasing,1
22698277,puffinus heinrothi,puffinus heinrothi,TRUE,132639135,Puffinus heinrothi,Vulnerable,VU,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,heinrothi,NA,NA,TRUE,FALSE,FALSE,Stable,2
22698280,pelecanoides garnotii,pelecanoides garnotii,TRUE,179971538,Pelecanoides garnotii,Near Threatened,NT,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pelecanoides,garnotii,NA,NA,TRUE,FALSE,FALSE,Increasing,0
