aphiaid,current_area_km2,scenario,scenario_area_km2,area_change
289576,12379285.726537274,RCP45_2100,14337007.483648347,expansion
289576,12379285.726537274,RCP85_2050,13488707.371960994,expansion
289576,12379285.726537274,RCP85_2100,14211717.427024936,expansion
289697,984109.7227200095,RCP45_2050,869388.5920684531,contraction
289697,984109.7227200095,RCP45_2100,790703.078565659,contraction
289697,984109.7227200095,RCP85_2050,846235.3731093638,contraction
289697,984109.7227200095,RCP85_2100,678885.5867619779,contraction
289807,1348733.1695762638,RCP45_2050,1323705.9485246453,contraction
289807,1348733.1695762638,RCP45_2100,1332120.4361239234,contraction
289807,1348733.1695762638,RCP85_2050,1337111.1882485717,contraction
289807,1348733.1695762638,RCP85_2100,1298732.201132738,contraction
289826,1089363.471234227,RCP45_2050,1063623.3037661153,contraction
289826,1089363.471234227,RCP45_2100,1102598.4271568786,expansion
289826,1089363.471234227,RCP85_2050,1092348.7563066005,expansion
289826,1089363.471234227,RCP85_2100,1131572.2897778759,expansion
